ID,IDS,Sera,Ext_Tem (Celsius),Ext_Umi (%),Ext_Vvi (km/h),Histe,Refer:,Int_Tem,Histe,Refer:,Int_Umi (%),Int_Pu1 (%),Int_Pu2(%),App Timesstamp,Exact Timestamp
624,1002,Sera 2,9.3,0,0,1,22,12.1,0,0,87,0,0,10/19/2015 7:00,2015-10-19_06:59:59
624,1002,Sera 2,9.3,0,0,1,22,12.1,0,0,87,0,0,10/19/2015 7:00,2015-10-19_06:59:59
625,1002,Sera 2,9.2,0,0,1,22,12,0,0,87,0,0,10/19/2015 7:15,2015-10-19_07:14:59
625,1002,Sera 2,9.2,0,0,1,22,12,0,0,87,0,0,10/19/2015 7:15,2015-10-19_07:14:59
625,1002,Sera 2,9.2,0,0,1,22,12,0,0,87,0,0,10/19/2015 7:15,2015-10-19_07:14:59
626,1002,Sera 2,9.1,0,0,1,22,12,0,0,87,0,0,10/19/2015 7:30,2015-10-19_07:29:59
626,1002,Sera 2,9.1,0,0,1,22,12,0,0,87,0,0,10/19/2015 7:30,2015-10-19_07:29:59
626,1002,Sera 2,9.1,0,0,1,22,12,0,0,87,0,0,10/19/2015 7:30,2015-10-19_07:29:59
627,1002,Sera 2,9.1,0,0,1,22,11.9,0,0,87,0,0,10/19/2015 7:45,2015-10-19_07:44:59
627,1002,Sera 2,9.1,0,0,1,22,11.9,0,0,87,0,0,10/19/2015 7:45,2015-10-19_07:44:59
627,1002,Sera 2,9.1,0,0,1,22,11.9,0,0,87,0,0,10/19/2015 7:45,2015-10-19_07:44:59
628,1002,Sera 2,9.3,0,0,1,22,12,0,0,87,0,0,10/19/2015 8:00,2015-10-19_07:59:59
628,1002,Sera 2,9.3,0,0,1,22,12,0,0,87,0,0,10/19/2015 8:00,2015-10-19_07:59:59
628,1002,Sera 2,9.3,0,0,1,22,12,0,0,87,0,0,10/19/2015 8:00,2015-10-19_07:59:59
629,1002,Sera 2,9.4,0,0,1,22,12.2,0,0,86,0,0,10/19/2015 8:15,2015-10-19_08:14:59
629,1002,Sera 2,9.4,0,0,1,22,12.2,0,0,86,0,0,10/19/2015 8:15,2015-10-19_08:14:59
629,1002,Sera 2,9.4,0,0,1,22,12.2,0,0,86,0,0,10/19/2015 8:15,2015-10-19_08:14:59
630,1002,Sera 2,9.7,0,0,1,22,12.5,0,0,85,0,0,10/19/2015 8:30,2015-10-19_08:29:59
630,1002,Sera 2,9.7,0,0,1,22,12.5,0,0,85,0,0,10/19/2015 8:30,2015-10-19_08:29:59
630,1002,Sera 2,9.7,0,0,1,22,12.5,0,0,85,0,0,10/19/2015 8:30,2015-10-19_08:29:59
631,1002,Sera 2,9.7,0,0,1,22,12.6,0,0,86,0,0,10/19/2015 8:45,2015-10-19_08:44:59
631,1002,Sera 2,9.7,0,0,1,22,12.6,0,0,86,0,0,10/19/2015 8:45,2015-10-19_08:44:59
631,1002,Sera 2,9.7,0,0,1,22,12.6,0,0,86,0,0,10/19/2015 8:45,2015-10-19_08:44:59
632,1002,Sera 2,9.9,0,0,1,22,12.8,0,0,85,0,0,10/19/2015 9:00,2015-10-19_08:59:59
632,1002,Sera 2,9.9,0,0,1,22,12.8,0,0,85,0,0,10/19/2015 9:00,2015-10-19_08:59:59
632,1002,Sera 2,9.9,0,0,1,22,12.8,0,0,85,0,0,10/19/2015 9:00,2015-10-19_08:59:59
633,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,82,0,0,10/19/2015 9:15,2015-10-19_09:14:59
633,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,82,0,0,10/19/2015 9:15,2015-10-19_09:14:59
633,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,82,0,0,10/19/2015 9:15,2015-10-19_09:14:59
634,1002,Sera 2,10.6,0,0,1,22,13.7,0,0,81,0,0,10/19/2015 9:30,2015-10-19_09:29:59
634,1002,Sera 2,10.6,0,0,1,22,13.7,0,0,81,0,0,10/19/2015 9:30,2015-10-19_09:29:59
634,1002,Sera 2,10.6,0,0,1,22,13.7,0,0,81,0,0,10/19/2015 9:30,2015-10-19_09:29:59
635,1002,Sera 2,10.8,0,0,1,22,14.1,0,0,80,0,0,10/19/2015 9:45,2015-10-19_09:44:59
635,1002,Sera 2,10.8,0,0,1,22,14.1,0,0,80,0,0,10/19/2015 9:45,2015-10-19_09:44:59
635,1002,Sera 2,10.8,0,0,1,22,14.1,0,0,80,0,0,10/19/2015 9:45,2015-10-19_09:44:59
636,1002,Sera 2,11.3,0,0,1,22,14.3,0,0,79,0,0,10/19/2015 10:00,2015-10-19_09:59:59
636,1002,Sera 2,11.3,0,0,1,22,14.3,0,0,79,0,0,10/19/2015 10:00,2015-10-19_09:59:59
636,1002,Sera 2,11.3,0,0,1,22,14.3,0,0,79,0,0,10/19/2015 10:00,2015-10-19_09:59:59
637,1002,Sera 2,11.3,0,0,1,22,14.7,0,0,77,0,0,10/19/2015 10:15,2015-10-19_10:14:59
637,1002,Sera 2,11.3,0,0,1,22,14.7,0,0,77,0,0,10/19/2015 10:15,2015-10-19_10:14:59
637,1002,Sera 2,11.3,0,0,1,22,14.7,0,0,77,0,0,10/19/2015 10:15,2015-10-19_10:14:59
638,1002,Sera 2,11.7,0,0,1,22,15.3,0,0,75,0,0,10/19/2015 10:30,2015-10-19_10:30:00
638,1002,Sera 2,11.7,0,0,1,22,15.3,0,0,75,0,0,10/19/2015 10:30,2015-10-19_10:30:00
638,1002,Sera 2,11.7,0,0,1,22,15.3,0,0,75,0,0,10/19/2015 10:30,2015-10-19_10:30:00
639,1002,Sera 2,12.4,0,0,1,22,16,0,0,74,0,0,10/19/2015 10:45,2015-10-19_10:45:00
639,1002,Sera 2,12.4,0,0,1,22,16,0,0,74,0,0,10/19/2015 10:45,2015-10-19_10:45:00
639,1002,Sera 2,12.4,0,0,1,22,16,0,0,74,0,0,10/19/2015 10:45,2015-10-19_10:45:00
640,1002,Sera 2,12.7,0,0,1,22,16.3,0,0,73,0,0,10/19/2015 11:00,2015-10-19_11:00:00
640,1002,Sera 2,12.7,0,0,1,22,16.3,0,0,73,0,0,10/19/2015 11:00,2015-10-19_11:00:00
640,1002,Sera 2,12.7,0,0,1,22,16.3,0,0,73,0,0,10/19/2015 11:00,2015-10-19_11:00:00
641,1002,Sera 2,12.6,0,0,1,22,16.3,0,0,73,0,0,10/19/2015 11:15,2015-10-19_11:15:00
641,1002,Sera 2,12.6,0,0,1,22,16.3,0,0,73,0,0,10/19/2015 11:15,2015-10-19_11:15:00
641,1002,Sera 2,12.6,0,0,1,22,16.3,0,0,73,0,0,10/19/2015 11:15,2015-10-19_11:15:00
642,1002,Sera 2,12.2,0,0,1,22,16.1,0,0,74,0,0,10/19/2015 11:30,2015-10-19_11:30:00
642,1002,Sera 2,12.2,0,0,1,22,16.1,0,0,74,0,0,10/19/2015 11:30,2015-10-19_11:30:00
642,1002,Sera 2,12.2,0,0,1,22,16.1,0,0,74,0,0,10/19/2015 11:30,2015-10-19_11:30:00
643,1002,Sera 2,15.2,0,0,1,22,16.5,0,0,73,0,0,10/19/2015 11:45,2015-10-19_11:45:00
643,1002,Sera 2,15.2,0,0,1,22,16.5,0,0,73,0,0,10/19/2015 11:45,2015-10-19_11:45:00
643,1002,Sera 2,15.2,0,0,1,22,16.5,0,0,73,0,0,10/19/2015 11:45,2015-10-19_11:45:00
644,1002,Sera 2,13.1,0,0,1,22,17.4,0,0,71,0,0,10/19/2015 12:00,2015-10-19_12:00:00
644,1002,Sera 2,13.1,0,0,1,22,17.4,0,0,71,0,0,10/19/2015 12:00,2015-10-19_12:00:00
644,1002,Sera 2,13.1,0,0,1,22,17.4,0,0,71,0,0,10/19/2015 12:00,2015-10-19_12:00:00
645,1002,Sera 2,12.1,0,0,1,22,17,0,0,73,0,0,10/19/2015 12:15,2015-10-19_12:15:00
645,1002,Sera 2,12.1,0,0,1,22,17,0,0,73,0,0,10/19/2015 12:15,2015-10-19_12:15:00
645,1002,Sera 2,12.1,0,0,1,22,17,0,0,73,0,0,10/19/2015 12:15,2015-10-19_12:15:00
646,1002,Sera 2,12.1,0,0,1,22,16.8,0,0,74,0,0,10/19/2015 12:30,2015-10-19_12:30:00
646,1002,Sera 2,12.1,0,0,1,22,16.8,0,0,74,0,0,10/19/2015 12:30,2015-10-19_12:30:00
646,1002,Sera 2,12.1,0,0,1,22,16.8,0,0,74,0,0,10/19/2015 12:30,2015-10-19_12:30:00
647,1002,Sera 2,12.1,0,0,1,22,16.7,0,0,75,0,0,10/19/2015 12:45,2015-10-19_12:45:00
647,1002,Sera 2,12.1,0,0,1,22,16.7,0,0,75,0,0,10/19/2015 12:45,2015-10-19_12:45:00
647,1002,Sera 2,12.1,0,0,1,22,16.7,0,0,75,0,0,10/19/2015 12:45,2015-10-19_12:45:00
648,1002,Sera 2,12.3,0,0,1,22,16.9,0,0,75,0,0,10/19/2015 13:00,2015-10-19_13:00:00
648,1002,Sera 2,12.3,0,0,1,22,16.9,0,0,75,0,0,10/19/2015 13:00,2015-10-19_13:00:00
648,1002,Sera 2,12.3,0,0,1,22,16.9,0,0,75,0,0,10/19/2015 13:00,2015-10-19_13:00:00
649,1002,Sera 2,13.1,0,0,1,22,17.8,0,0,72,0,0,10/19/2015 13:15,2015-10-19_13:15:00
649,1002,Sera 2,13.1,0,0,1,22,17.8,0,0,72,0,0,10/19/2015 13:15,2015-10-19_13:15:00
649,1002,Sera 2,13.1,0,0,1,22,17.8,0,0,72,0,0,10/19/2015 13:15,2015-10-19_13:15:00
650,1002,Sera 2,14.1,0,0,1,22,18.9,0,0,70,0,0,10/19/2015 13:30,2015-10-19_13:30:00
650,1002,Sera 2,14.1,0,0,1,22,18.9,0,0,70,0,0,10/19/2015 13:30,2015-10-19_13:30:00
650,1002,Sera 2,14.1,0,0,1,22,18.9,0,0,70,0,0,10/19/2015 13:30,2015-10-19_13:30:00
651,1002,Sera 2,16.1,0,0,1,22,20.4,0,0,66,0,0,10/19/2015 13:45,2015-10-19_13:45:00
651,1002,Sera 2,16.1,0,0,1,22,20.4,0,0,66,0,0,10/19/2015 13:45,2015-10-19_13:45:00
651,1002,Sera 2,16.1,0,0,1,22,20.4,0,0,66,0,0,10/19/2015 13:45,2015-10-19_13:45:00
652,1002,Sera 2,15.8,0,0,1,22,20.2,0,0,67,0,0,10/19/2015 14:00,2015-10-19_14:00:00
652,1002,Sera 2,15.8,0,0,1,22,20.2,0,0,67,0,0,10/19/2015 14:00,2015-10-19_14:00:00
652,1002,Sera 2,15.8,0,0,1,22,20.2,0,0,67,0,0,10/19/2015 14:00,2015-10-19_14:00:00
653,1002,Sera 2,15.7,0,0,1,22,20.2,0,0,67,0,0,10/19/2015 14:15,2015-10-19_14:15:00
653,1002,Sera 2,15.7,0,0,1,22,20.2,0,0,67,0,0,10/19/2015 14:15,2015-10-19_14:15:00
653,1002,Sera 2,15.7,0,0,1,22,20.2,0,0,67,0,0,10/19/2015 14:15,2015-10-19_14:15:00
654,1002,Sera 2,15.9,0,0,1,22,20.1,0,0,67,0,0,10/19/2015 14:30,2015-10-19_14:30:00
654,1002,Sera 2,15.9,0,0,1,22,20.1,0,0,67,0,0,10/19/2015 14:30,2015-10-19_14:30:00
654,1002,Sera 2,15.9,0,0,1,22,20.1,0,0,67,0,0,10/19/2015 14:30,2015-10-19_14:30:00
655,1002,Sera 2,15.3,0,0,1,22,19.4,0,0,70,0,0,10/19/2015 14:45,2015-10-19_14:45:00
655,1002,Sera 2,15.3,0,0,1,22,19.4,0,0,70,0,0,10/19/2015 14:45,2015-10-19_14:45:00
655,1002,Sera 2,15.3,0,0,1,22,19.4,0,0,70,0,0,10/19/2015 14:45,2015-10-19_14:45:00
656,1002,Sera 2,14.4,0,0,1,22,18.8,0,0,73,0,0,10/19/2015 15:00,2015-10-19_15:00:00
656,1002,Sera 2,14.4,0,0,1,22,18.8,0,0,73,0,0,10/19/2015 15:00,2015-10-19_15:00:00
656,1002,Sera 2,14.4,0,0,1,22,18.8,0,0,73,0,0,10/19/2015 15:00,2015-10-19_15:00:00
657,1002,Sera 2,13.7,0,0,1,22,17.8,0,0,76,0,0,10/19/2015 15:15,2015-10-19_15:15:00
657,1002,Sera 2,13.7,0,0,1,22,17.8,0,0,76,0,0,10/19/2015 15:15,2015-10-19_15:15:00
657,1002,Sera 2,13.7,0,0,1,22,17.8,0,0,76,0,0,10/19/2015 15:15,2015-10-19_15:15:00
658,1002,Sera 2,12.9,0,0,1,22,17.3,0,0,78,0,0,10/19/2015 15:30,2015-10-19_15:30:00
658,1002,Sera 2,12.9,0,0,1,22,17.3,0,0,78,0,0,10/19/2015 15:30,2015-10-19_15:30:00
658,1002,Sera 2,12.9,0,0,1,22,17.3,0,0,78,0,0,10/19/2015 15:30,2015-10-19_15:30:00
659,1002,Sera 2,12.7,0,0,1,22,16.9,0,0,79,0,0,10/19/2015 15:45,2015-10-19_15:45:00
659,1002,Sera 2,12.7,0,0,1,22,16.9,0,0,79,0,0,10/19/2015 15:45,2015-10-19_15:45:00
659,1002,Sera 2,12.7,0,0,1,22,16.9,0,0,79,0,0,10/19/2015 15:45,2015-10-19_15:45:00
660,1002,Sera 2,12.6,0,0,1,22,16.5,0,0,82,0,0,10/19/2015 16:00,2015-10-19_16:00:00
660,1002,Sera 2,12.6,0,0,1,22,16.5,0,0,82,0,0,10/19/2015 16:00,2015-10-19_16:00:00
660,1002,Sera 2,12.6,0,0,1,22,16.5,0,0,82,0,0,10/19/2015 16:00,2015-10-19_16:00:00
661,1002,Sera 2,12.6,0,0,1,22,16.1,0,0,84,0,0,10/19/2015 16:15,2015-10-19_16:15:00
661,1002,Sera 2,12.6,0,0,1,22,16.1,0,0,84,0,0,10/19/2015 16:15,2015-10-19_16:15:00
661,1002,Sera 2,12.6,0,0,1,22,16.1,0,0,84,0,0,10/19/2015 16:15,2015-10-19_16:15:00
662,1002,Sera 2,12.2,0,0,1,22,15.8,0,0,84,0,0,10/19/2015 16:30,2015-10-19_16:30:00
662,1002,Sera 2,12.2,0,0,1,22,15.8,0,0,84,0,0,10/19/2015 16:30,2015-10-19_16:30:00
662,1002,Sera 2,12.2,0,0,1,22,15.8,0,0,84,0,0,10/19/2015 16:30,2015-10-19_16:30:00
663,1002,Sera 2,11.8,0,0,1,22,15.4,0,0,86,0,0,10/19/2015 16:45,2015-10-19_16:45:00
663,1002,Sera 2,11.8,0,0,1,22,15.4,0,0,86,0,0,10/19/2015 16:45,2015-10-19_16:45:00
663,1002,Sera 2,11.8,0,0,1,22,15.4,0,0,86,0,0,10/19/2015 16:45,2015-10-19_16:45:00
664,1002,Sera 2,11.5,0,0,1,22,15.1,0,0,87,0,0,10/19/2015 17:00,2015-10-19_17:00:00
664,1002,Sera 2,11.5,0,0,1,22,15.1,0,0,87,0,0,10/19/2015 17:00,2015-10-19_17:00:00
664,1002,Sera 2,11.5,0,0,1,22,15.1,0,0,87,0,0,10/19/2015 17:00,2015-10-19_17:00:00
665,1002,Sera 2,10.8,0,0,1,22,14.6,0,0,87,0,0,10/19/2015 17:15,2015-10-19_17:15:00
665,1002,Sera 2,10.8,0,0,1,22,14.6,0,0,87,0,0,10/19/2015 17:15,2015-10-19_17:15:00
665,1002,Sera 2,10.8,0,0,1,22,14.6,0,0,87,0,0,10/19/2015 17:15,2015-10-19_17:15:00
666,1002,Sera 2,10.4,0,0,1,22,14.2,0,0,87,0,0,10/19/2015 17:30,2015-10-19_17:30:00
666,1002,Sera 2,10.4,0,0,1,22,14.2,0,0,87,0,0,10/19/2015 17:30,2015-10-19_17:30:00
666,1002,Sera 2,10.4,0,0,1,22,14.2,0,0,87,0,0,10/19/2015 17:30,2015-10-19_17:30:00
667,1002,Sera 2,10.4,0,0,1,22,13.9,0,0,89,0,0,10/19/2015 17:45,2015-10-19_17:45:00
667,1002,Sera 2,10.4,0,0,1,22,13.9,0,0,89,0,0,10/19/2015 17:45,2015-10-19_17:45:00
667,1002,Sera 2,10.4,0,0,1,22,13.9,0,0,89,0,0,10/19/2015 17:45,2015-10-19_17:45:00
668,1002,Sera 2,10.4,0,0,1,22,13.7,0,0,90,0,0,10/19/2015 18:00,2015-10-19_18:00:00
668,1002,Sera 2,10.4,0,0,1,22,13.7,0,0,90,0,0,10/19/2015 18:00,2015-10-19_18:00:00
668,1002,Sera 2,10.4,0,0,1,22,13.7,0,0,90,0,0,10/19/2015 18:00,2015-10-19_18:00:00
669,1002,Sera 2,10.1,0,0,1,22,13.5,0,0,90,0,0,10/19/2015 18:15,2015-10-19_18:15:00
669,1002,Sera 2,10.1,0,0,1,22,13.5,0,0,90,0,0,10/19/2015 18:15,2015-10-19_18:15:00
669,1002,Sera 2,10.1,0,0,1,22,13.5,0,0,90,0,0,10/19/2015 18:15,2015-10-19_18:15:00
670,1002,Sera 2,10.2,0,0,1,22,13.4,0,0,91,0,0,10/19/2015 18:30,2015-10-19_18:30:00
670,1002,Sera 2,10.2,0,0,1,22,13.4,0,0,91,0,0,10/19/2015 18:30,2015-10-19_18:30:00
670,1002,Sera 2,10.2,0,0,1,22,13.4,0,0,91,0,0,10/19/2015 18:30,2015-10-19_18:30:00
671,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,91,0,0,10/19/2015 18:45,2015-10-19_18:45:00
671,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,91,0,0,10/19/2015 18:45,2015-10-19_18:45:00
671,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,91,0,0,10/19/2015 18:45,2015-10-19_18:45:00
672,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,92,0,0,10/19/2015 19:00,2015-10-19_19:00:00
672,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,92,0,0,10/19/2015 19:00,2015-10-19_19:00:00
672,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,92,0,0,10/19/2015 19:00,2015-10-19_19:00:00
673,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,92,0,0,10/19/2015 19:15,2015-10-19_19:15:00
673,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,92,0,0,10/19/2015 19:15,2015-10-19_19:15:00
673,1002,Sera 2,10.3,0,0,1,22,13.3,0,0,92,0,0,10/19/2015 19:15,2015-10-19_19:15:00
674,1002,Sera 2,10.4,0,0,1,22,13.2,0,0,92,0,0,10/19/2015 19:30,2015-10-19_19:30:00
674,1002,Sera 2,10.4,0,0,1,22,13.2,0,0,92,0,0,10/19/2015 19:30,2015-10-19_19:30:00
674,1002,Sera 2,10.4,0,0,1,22,13.2,0,0,92,0,0,10/19/2015 19:30,2015-10-19_19:30:00
675,1002,Sera 2,10.5,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 19:45,2015-10-19_19:45:00
675,1002,Sera 2,10.5,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 19:45,2015-10-19_19:45:00
675,1002,Sera 2,10.5,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 19:45,2015-10-19_19:45:00
676,1002,Sera 2,10.3,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 20:00,2015-10-19_20:00:00
676,1002,Sera 2,10.3,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 20:00,2015-10-19_20:00:00
676,1002,Sera 2,10.3,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 20:00,2015-10-19_20:00:00
677,1002,Sera 2,10.3,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 20:15,2015-10-19_20:15:00
677,1002,Sera 2,10.3,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 20:15,2015-10-19_20:15:00
677,1002,Sera 2,10.3,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 20:15,2015-10-19_20:15:00
678,1002,Sera 2,10.3,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 20:30,2015-10-19_20:30:00
678,1002,Sera 2,10.3,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 20:30,2015-10-19_20:30:00
678,1002,Sera 2,10.3,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 20:30,2015-10-19_20:30:00
679,1002,Sera 2,10.3,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 20:45,2015-10-19_20:45:00
679,1002,Sera 2,10.3,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 20:45,2015-10-19_20:45:00
679,1002,Sera 2,10.3,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 20:45,2015-10-19_20:45:00
680,1002,Sera 2,10.4,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 21:00,2015-10-19_21:00:00
680,1002,Sera 2,10.4,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 21:00,2015-10-19_21:00:00
680,1002,Sera 2,10.4,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 21:00,2015-10-19_21:00:00
681,1002,Sera 2,10.3,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 21:15,2015-10-19_21:15:00
681,1002,Sera 2,10.3,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 21:15,2015-10-19_21:15:00
681,1002,Sera 2,10.3,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 21:15,2015-10-19_21:15:00
682,1002,Sera 2,10.4,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 21:30,2015-10-19_21:30:00
682,1002,Sera 2,10.4,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 21:30,2015-10-19_21:30:00
682,1002,Sera 2,10.4,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 21:30,2015-10-19_21:30:00
683,1002,Sera 2,10.5,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 21:45,2015-10-19_21:45:00
683,1002,Sera 2,10.5,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 21:45,2015-10-19_21:45:00
683,1002,Sera 2,10.5,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 21:45,2015-10-19_21:45:00
684,1002,Sera 2,10.5,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 22:00,2015-10-19_22:00:00
684,1002,Sera 2,10.5,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 22:00,2015-10-19_22:00:00
684,1002,Sera 2,10.5,0,0,1,22,13.2,0,0,93,0,0,10/19/2015 22:00,2015-10-19_22:00:00
685,1002,Sera 2,10.4,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 22:15,2015-10-19_22:15:00
685,1002,Sera 2,10.4,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 22:15,2015-10-19_22:15:00
685,1002,Sera 2,10.4,0,0,1,22,13.1,0,0,93,0,0,10/19/2015 22:15,2015-10-19_22:15:00
686,1002,Sera 2,10.5,0,0,1,22,13,0,0,93,0,0,10/19/2015 22:30,2015-10-19_22:30:00
686,1002,Sera 2,10.5,0,0,1,22,13,0,0,93,0,0,10/19/2015 22:30,2015-10-19_22:30:00
686,1002,Sera 2,10.5,0,0,1,22,13,0,0,93,0,0,10/19/2015 22:30,2015-10-19_22:30:00
687,1002,Sera 2,10.4,0,0,1,22,12.9,0,0,93,0,0,10/19/2015 22:45,2015-10-19_22:45:00
687,1002,Sera 2,10.4,0,0,1,22,12.9,0,0,93,0,0,10/19/2015 22:45,2015-10-19_22:45:00
687,1002,Sera 2,10.4,0,0,1,22,12.9,0,0,93,0,0,10/19/2015 22:45,2015-10-19_22:45:00
688,1002,Sera 2,10.5,0,0,1,22,12.9,0,0,93,0,0,10/19/2015 23:00,2015-10-19_23:00:00
688,1002,Sera 2,10.5,0,0,1,22,12.9,0,0,93,0,0,10/19/2015 23:00,2015-10-19_23:00:00
688,1002,Sera 2,10.5,0,0,1,22,12.9,0,0,93,0,0,10/19/2015 23:00,2015-10-19_23:00:00
689,1002,Sera 2,10.4,0,0,1,22,13,0,0,93,0,0,10/19/2015 23:15,2015-10-19_23:15:00
689,1002,Sera 2,10.4,0,0,1,22,13,0,0,93,0,0,10/19/2015 23:15,2015-10-19_23:15:00
689,1002,Sera 2,10.4,0,0,1,22,13,0,0,93,0,0,10/19/2015 23:15,2015-10-19_23:15:00
690,1002,Sera 2,10.6,0,0,1,22,13,0,0,93,0,0,10/19/2015 23:30,2015-10-19_23:30:00
690,1002,Sera 2,10.6,0,0,1,22,13,0,0,93,0,0,10/19/2015 23:30,2015-10-19_23:30:00
690,1002,Sera 2,10.6,0,0,1,22,13,0,0,93,0,0,10/19/2015 23:30,2015-10-19_23:30:00
691,1002,Sera 2,10.6,0,0,1,22,13,0,0,93,0,0,10/19/2015 23:45,2015-10-19_23:45:00
691,1002,Sera 2,10.6,0,0,1,22,13,0,0,93,0,0,10/19/2015 23:45,2015-10-19_23:45:00
691,1002,Sera 2,10.6,0,0,1,22,13,0,0,93,0,0,10/19/2015 23:45,2015-10-19_23:45:00
692,1002,Sera 2,10.5,0,0,1,22,12.9,0,0,93,0,0,10/20/2015 0:00,2015-10-20_00:00:00
692,1002,Sera 2,10.5,0,0,1,22,12.9,0,0,93,0,0,10/20/2015 0:00,2015-10-20_00:00:00
692,1002,Sera 2,10.5,0,0,1,22,12.9,0,0,93,0,0,10/20/2015 0:00,2015-10-20_00:00:00
693,1002,Sera 2,10.4,0,0,1,22,12.9,0,0,93,0,0,10/20/2015 0:15,2015-10-20_00:15:00
693,1002,Sera 2,10.4,0,0,1,22,12.9,0,0,93,0,0,10/20/2015 0:15,2015-10-20_00:15:00
693,1002,Sera 2,10.4,0,0,1,22,12.9,0,0,93,0,0,10/20/2015 0:15,2015-10-20_00:15:00
694,1002,Sera 2,10.3,0,0,1,22,12.9,0,0,93,0,0,10/20/2015 0:30,2015-10-20_00:30:01
694,1002,Sera 2,10.3,0,0,1,22,12.9,0,0,93,0,0,10/20/2015 0:30,2015-10-20_00:30:01
694,1002,Sera 2,10.3,0,0,1,22,12.9,0,0,93,0,0,10/20/2015 0:30,2015-10-20_00:30:01
695,1002,Sera 2,10.2,0,0,1,22,12.7,0,0,93,0,0,10/20/2015 0:45,2015-10-20_00:45:00
695,1002,Sera 2,10.2,0,0,1,22,12.7,0,0,93,0,0,10/20/2015 0:45,2015-10-20_00:45:00
695,1002,Sera 2,10.2,0,0,1,22,12.7,0,0,93,0,0,10/20/2015 0:45,2015-10-20_00:45:00
696,1002,Sera 2,9.8,0,0,1,22,12.6,0,0,93,0,0,10/20/2015 1:00,2015-10-20_01:00:01
696,1002,Sera 2,9.8,0,0,1,22,12.6,0,0,93,0,0,10/20/2015 1:00,2015-10-20_01:00:01
696,1002,Sera 2,9.8,0,0,1,22,12.6,0,0,93,0,0,10/20/2015 1:00,2015-10-20_01:00:01
697,1002,Sera 2,9.4,0,0,1,22,12.4,0,0,93,0,0,10/20/2015 1:15,2015-10-20_01:15:01
697,1002,Sera 2,9.4,0,0,1,22,12.4,0,0,93,0,0,10/20/2015 1:15,2015-10-20_01:15:01
697,1002,Sera 2,9.4,0,0,1,22,12.4,0,0,93,0,0,10/20/2015 1:15,2015-10-20_01:15:01
698,1002,Sera 2,9.4,0,0,1,22,12.2,0,0,93,0,0,10/20/2015 1:30,2015-10-20_01:30:01
698,1002,Sera 2,9.4,0,0,1,22,12.2,0,0,93,0,0,10/20/2015 1:30,2015-10-20_01:30:01
698,1002,Sera 2,9.4,0,0,1,22,12.2,0,0,93,0,0,10/20/2015 1:30,2015-10-20_01:30:01
699,1002,Sera 2,9.3,0,0,1,22,12,0,0,94,0,0,10/20/2015 1:45,2015-10-20_01:45:01
699,1002,Sera 2,9.3,0,0,1,22,12,0,0,94,0,0,10/20/2015 1:45,2015-10-20_01:45:01
699,1002,Sera 2,9.3,0,0,1,22,12,0,0,94,0,0,10/20/2015 1:45,2015-10-20_01:45:01
700,1002,Sera 2,9.2,0,0,1,22,12,0,0,94,0,0,10/20/2015 2:00,2015-10-20_02:00:01
